Date,HDFC Top 100 Fund,SBI Bluechip Fund,ICICI Pru Focused Equity,Axis Bluechip Fund,Mirae Asset Large Cap,Kotak Bluechip Fund,Nippon India Large Cap,UTI Mastershare Fund,Canara Robeco Bluechip,DSP Top 100 Equity Fund,Franklin India Bluechip,Tata Large Cap Fund,Aditya Birla SL Frontline,Invesco India Largecap,IDFC Large Cap Fund,HDFC Mid-Cap Opportunities,SBI Magnum Midcap Fund,ICICI Pru Midcap Fund,Axis Midcap Fund,Mirae Asset Midcap Fund,Kotak Emerging Equity,Nippon India Growth Fund,UTI Mid Cap Fund,DSP Midcap Fund,Franklin India Prima Fund,HDFC Small Cap Fund,SBI Small Cap Fund,ICICI Pru Smallcap Fund,Axis Small Cap Fund,Nippon India Small Cap,Kotak Small Cap Fund,DSP Small Cap Fund,Tata Small Cap Fund,HDFC Flexi Cap Fund,SBI Flexi Cap Fund,Parag Parikh Flexi Cap,UTI Flexi Cap Fund,Canara Robeco Flexi Cap,PGIM India Flexi Cap,Mirae Asset Flexi Cap Fund
2022-09-12,263.2587,209.386,183.3224,279.2576,254.7209,184.021,264.9445,218.4308,318.675,273.8946,255.4514,364.1526,131.2577,181.4435,284.0326,206.3,131.6471,426.7133,242.6028,210.7793,123.1869,208.2636,200.2923,442.5533,266.7773,323.5109,268.9545,242.448,148.2086,423.419,224.7969,306.1923,233.8412,117.9422,184.8424,208.3868,273.9756,269.5378,319.0421,271.5684
2022-09-13,266.745,211.763,185.1878,283.4967,260.3203,186.4025,269.4631,220.804,324.054,278.8297,259.3479,368.624,132.6376,184.1632,288.0571,210.5534,133.2655,432.7927,246.0788,211.5705,125.6724,210.3955,202.0705,451.1385,264.8938,329.1583,273.1837,245.3362,150.7994,429.6561,227.1281,311.1467,236.7921,117.9303,188.8055,211.1605,279.523,273.5687,322.7133,274.4109
2022-09-14,269.2307,213.7645,185.669,285.5265,261.4718,186.8268,270.2653,220.6301,325.1916,282.3967,261.727,372.315,132.7033,184.6752,289.0055,212.0834,133.5246,442.0958,249.6891,214.0498,127.3562,212.5263,204.2092,455.6898,266.143,331.945,277.2005,246.4978,151.47,434.9093,225.6811,313.6287,237.6785,118.2467,190.5299,211.9985,282.3611,275.992,326.2263,277.92
2022-09-15,268.771,212.5722,185.4357,283.61,259.6968,186.7738,269.921,220.7174,324.8277,280.9805,261.0865,374.5503,132.9649,184.1409,287.7781,209.9358,133.3993,440.6233,247.5557,212.7719,126.2079,210.7602,203.6412,454.6248,267.2212,331.2659,274.5015,246.1678,150.7845,432.2239,223.3766,311.8179,236.0673,119.0205,192.699,212.2503,281.2879,273.968,323.0723,276.1841
2022-09-16,273.5459,214.3226,187.3264,285.9929,262.162,188.8135,271.2745,221.2246,326.8668,285.0196,260.8679,383.4522,134.4124,186.9608,289.6602,212.4038,134.9319,446.0556,250.1157,215.4049,127.4951,213.7198,205.579,463.9507,271.6214,334.9069,277.0773,249.5762,153.9667,437.9901,224.0164,317.594,237.9078,121.8407,194.4715,216.1293,284.338,275.6324,324.3422,278.0476
2022-09-19,260.6567,207.3368,183.5182,276.2906,254.2327,184.8798,262.8256,215.3945,314.081,275.0565,250.9175,360.8816,129.782,180.2808,280.2904,204.4614,130.5699,431.9514,239.4604,208.9473,123.3044,207.8748,201.2076,440.0576,266.5401,322.1649,264.1378,240.7542,148.8682,420.218,217.8237,310.4209,229.003,118.3887,188.4235,210.3994,278.2968,270.7297,309.2957,271.7292
2022-09-20,260.0053,210.4673,186.775,278.6442,258.1273,188.0127,264.9398,217.4372,318.0251,278.1703,253.5197,368.1174,131.9039,183.6406,280.3835,207.5423,132.8306,440.3646,243.3938,210.1983,125.5452,212.1885,204.013,449.1645,268.7535,326.5751,269.2395,244.6014,150.7639,424.4023,221.9246,317.5089,233.2278,119.3647,190.276,213.2212,281.7584,274.7283,315.2731,272.9441
2022-09-21,254.2962,206.3056,184.4684,269.8474,253.4764,185.4177,262.1748,214.8899,313.1807,274.0336,248.3229,350.326,129.3774,179.9541,277.8872,202.6403,131.2775,427.3917,237.0585,207.8053,125.128,210.3216,200.7804,437.453,265.9012,322.2658,265.7472,238.6865,148.463,413.1332,218.2815,310.8718,228.7181,117.9891,189.691,207.1267,277.4003,273.1733,309.5168,268.4581
2022-09-22,255.2972,204.6696,182.4545,266.2448,251.0168,183.6528,258.6916,213.1297,312.8649,273.4409,247.0325,350.6314,128.1789,179.9835,276.1863,199.4377,130.7322,425.6186,237.0308,207.2026,125.3012,211.6564,199.7479,435.0026,269.5949,320.3713,264.7337,236.0338,148.436,411.4145,214.5279,309.583,228.4924,117.8736,190.7886,204.5333,275.803,272.9046,310.7807,266.1801
2022-09-23,249.6292,200.7491,180.2327,266.5915,246.117,184.2464,257.3928,211.3584,308.9589,269.8872,243.6092,347.6908,126.1093,177.8391,275.8648,197.9975,130.0114,415.6604,233.5856,206.7861,123.1781,207.7032,199.5738,423.6607,267.3169,316.4752,258.991,232.8495,147.0139,404.2844,208.6276,307.3135,224.5188,117.0768,186.4994,200.2159,272.6265,269.8491,301.8057,263.0245
2022-09-26,241.2049,197.6044,181.458,263.1379,240.9843,180.537,253.7209,207.9972,303.957,266.4037,237.9924,341.0117,124.7696,175.2023,274.5518,194.6572,128.512,409.0154,228.7777,203.7638,121.3702,205.2406,196.7168,416.4449,266.2103,313.1286,256.6534,229.3019,143.8234,396.4195,205.243,301.2816,220.8836,114.1463,186.9766,197.3945,270.0026,268.0129,299.4291,260.2144
2022-09-27,245.3863,200.3581,184.203,267.9842,244.3261,183.6003,256.4599,209.8229,307.7893,270.5265,241.3701,347.5137,127.0927,177.9494,279.307,196.1817,131.5412,413.3959,230.6541,205.715,124.2098,207.0898,199.183,424.035,268.2066,316.8805,259.5451,232.3257,145.8099,402.344,206.834,308.6386,224.3973,115.2188,190.0787,198.6948,273.0068,271.8404,306.4777,264.8807
2022-09-28,244.6705,199.7188,186.1639,264.1638,242.539,183.2744,255.4415,205.2839,306.427,269.0808,240.9182,345.4942,126.1029,178.2286,277.5516,195.5936,132.4997,413.8676,228.6662,205.7778,122.3568,209.9869,198.755,419.8546,269.16,315.7206,253.0141,230.2032,145.3758,400.0205,206.5408,308.3709,224.3873,115.3231,189.4029,197.1596,271.185,271.6251,307.4283,264.2992
2022-09-29,243.9939,200.6152,188.3934,266.7865,243.1894,182.7449,257.6975,208.0958,306.5434,269.201,243.2086,345.6835,127.0435,179.2331,276.6196,195.6394,133.7167,414.6013,230.0196,207.491,122.3407,211.6011,199.8833,422.4863,271.6773,317.4479,255.4962,230.365,147.0694,398.7699,205.2644,309.4206,224.9118,114.0365,190.9296,196.8046,273.5897,272.245,309.2763,264.4944
2022-09-30,242.424,200.7286,188.6909,266.469,242.3592,182.597,259.7956,208.6263,306.1337,268.9582,243.7401,346.7618,128.3078,179.6654,275.3691,196.2251,133.7997,412.0813,230.3754,207.5937,122.9436,213.2845,201.3365,421.9916,270.6238,319.3753,257.6193,230.4602,147.7753,393.4087,203.3456,309.9098,223.9859,112.872,189.5418,195.7786,274.1207,271.1873,309.7801,266.3313
2022-10-03,242.2992,200.7914,189.9281,268.7282,245.2335,183.4259,261.8189,208.8576,307.7609,271.1982,244.239,348.9917,127.9565,180.3545,276.1291,198.5178,134.7409,414.7878,231.5359,211.8196,124.7841,215.0117,202.3807,422.4828,273.2253,320.688,261.5734,232.0462,149.7668,396.9608,204.972,313.0047,225.5259,112.153,190.8742,194.3496,274.9219,271.564,312.3782,268.6578
2022-10-04,242.8417,202.4983,190.1177,267.043,246.7919,184.9731,260.7422,207.9425,306.5603,271.4892,245.5978,351.9635,128.3902,182.1266,273.6511,199.9443,134.4233,416.6738,232.66,211.7562,125.4819,212.0366,202.5704,423.4415,275.0136,320.424,259.4321,233.3028,148.948,397.9263,207.0798,312.7671,225.3689,112.7077,190.674,194.8701,277.351,272.918,310.9002,266.0435
2022-10-05,238.5293,199.1485,186.0854,262.85,243.2649,181.9881,257.084,205.0042,301.1223,268.2122,242.2606,345.083,127.3676,180.1228,270.2074,196.4783,131.816,405.7489,228.119,207.8989,123.1831,208.1835,201.2924,416.306,273.505,314.9716,252.2203,228.9295,145.9859,388.6448,201.955,309.7389,223.1614,110.7577,187.635,193.3247,276.4573,270.9794,304.0426,264.1426
2022-10-06,242.1062,202.2724,187.8409,265.6044,247.3646,183.5454,262.9649,207.7028,305.3033,271.9237,245.3448,348.5013,128.6712,182.3357,272.4505,198.6921,134.4201,410.1207,228.8658,209.0176,125.0766,209.7217,203.1958,422.126,275.8699,318.9397,254.3012,231.7559,147.9079,394.851,202.8615,315.9271,226.3503,110.9721,191.0706,195.4577,280.5459,268.7055,308.6571,266.958
2022-10-07,236.3343,200.4418,188.4903,262.3331,245.8113,180.3166,263.7231,204.9081,303.7379,269.6739,242.2419,342.3878,129.0589,181.2327,269.9233,196.7961,132.6365,407.9161,227.8111,207.7906,124.8029,208.1977,202.9602,419.6417,277.0759,316.5082,253.9652,230.4014,148.3017,393.5096,203.5679,313.7295,224.8965,110.5313,189.7714,195.0361,277.7377,266.2094,306.3523,265.779
2022-10-10,231.0571,196.7868,185.3261,258.4269,239.9406,179.4097,260.5558,201.836,298.0223,263.5895,238.2887,330.0473,128.7907,179.0001,265.233,192.0566,131.8215,403.4219,224.4753,206.1283,122.9879,205.1494,200.2275,409.9991,271.8839,312.1576,247.952,225.4655,145.7052,385.1858,202.0263,307.0333,220.5466,108.1289,186.8511,192.6346,273.9707,259.4237,301.9202,263.7052
2022-10-11,228.3768,194.8229,185.1851,253.9068,237.6795,177.6451,260.6324,202.8169,295.6254,262.2323,236.6102,331.2076,128.5282,177.5792,264.1462,191.0443,131.0191,393.6818,224.4138,205.1354,122.3599,204.8513,200.1495,409.2869,271.0568,310.6743,243.9778,224.9533,144.3805,387.3547,200.0527,305.4122,219.4159,108.0295,186.5454,192.4268,273.5825,257.6049,299.695,262.4517
2022-10-12,231.9387,198.9473,188.683,260.2669,243.2614,180.6246,266.3434,204.6351,302.8513,266.6926,241.5119,337.9741,130.4163,178.9881,268.1242,194.6849,136.4381,404.0442,227.8439,209.6924,124.5094,205.2257,203.5742,418.9386,274.8249,316.4226,249.368,230.3322,145.2042,397.8085,204.5107,309.3727,222.2739,111.1531,190.9432,196.5527,275.8514,260.359,302.639,267.7789
2022-10-13,233.4466,200.9064,189.1688,264.7454,245.2354,182.0768,270.9265,206.4184,305.0278,269.8708,244.2851,343.4252,132.4472,180.8796,269.2179,196.0554,137.1795,407.9884,230.0356,211.9144,124.9352,206.9394,205.0358,426.1059,279.04,319.8885,251.1443,232.1176,146.9239,401.6247,206.2845,310.0165,224.7077,111.7913,194.587,199.9221,279.744,262.9007,303.1594,272.1016
2022-10-14,233.9357,200.1158,188.1767,261.7663,243.1658,181.4224,269.198,208.0073,304.2762,268.2515,244.543,346.1866,132.7128,181.3891,268.8927,193.9902,136.9117,404.7941,229.749,212.3037,126.7087,205.6518,203.1972,423.5783,276.5983,319.015,251.4051,230.829,146.3252,399.2629,206.6468,308.1303,223.5196,110.1152,193.9746,201.4309,279.0987,262.5238,300.3761,271.432
2022-10-17,230.2843,199.8327,186.5485,258.9404,243.1523,181.6954,266.0133,208.0282,302.6247,266.729,243.4463,343.2478,130.1141,182.2975,268.387,193.0697,135.9965,401.0571,228.3926,212.0086,126.4036,206.5644,201.4905,424.9198,276.3591,318.0687,250.5485,230.9111,145.4156,394.6055,205.0906,305.3658,223.1188,109.478,192.7881,198.1659,279.5873,265.7398,300.7517,271.358
2022-10-18,229.6819,198.1619,185.1992,257.4557,243.9463,182.8979,265.2461,207.5942,301.714,266.7428,242.5298,340.322,129.7065,181.573,267.8427,191.8719,134.6628,398.4603,227.7003,211.7635,126.4919,206.6127,199.7374,422.3677,274.8601,316.2646,249.4374,230.3082,145.849,395.8192,204.9891,307.2913,221.7259,109.5104,194.982,198.2237,278.378,265.7772,298.6066,271.7383
2022-10-19,235.9783,202.9564,187.2587,265.3349,251.7267,186.912,270.3785,212.2254,309.7689,273.7189,250.3325,351.0408,132.2693,186.0395,272.0508,195.9823,139.2889,412.1741,233.3042,216.8676,129.285,211.1811,203.688,435.1196,280.0137,323.7037,255.0866,236.6682,149.0435,407.2935,207.4069,314.6556,227.9058,111.8854,195.597,200.8748,284.8603,272.4061,307.4726,278.1108
2022-10-20,240.0498,204.3708,186.978,266.4795,254.3163,188.3591,269.9469,212.6467,309.641,274.5104,251.1046,353.4346,133.18,187.4531,271.5419,197.9706,138.7903,413.0271,233.7228,217.1648,130.6681,212.4155,202.9131,437.8376,281.7762,325.5508,255.5672,238.2105,149.7073,411.3917,207.4706,317.131,229.4601,112.8819,197.7622,203.6526,286.7032,270.8347,305.5952,280.7165
2022-10-21,240.5812,207.1877,189.382,269.0287,255.7643,189.56,270.213,214.9123,311.3755,276.1031,253.263,360.7282,133.66,188.177,274.6796,201.1484,138.8437,420.9369,234.4404,217.5759,130.1352,211.4504,203.7337,439.8019,280.5881,327.5925,255.9966,240.1591,151.3455,409.2665,207.9803,317.9358,230.8844,112.9377,198.5451,204.7189,288.2587,271.4698,307.854,280.3859
2022-10-24,244.008,209.8728,190.1637,276.5894,258.3385,192.6087,277.5946,216.6509,316.7941,280.9256,256.5287,370.6532,135.0847,191.0151,278.0219,205.0554,141.3007,429.2753,238.4427,220.1804,130.0635,214.7188,205.9107,444.9539,285.4879,331.7032,256.9104,243.769,155.2668,416.7315,210.2657,325.3081,234.793,113.8346,201.6713,207.3353,291.9493,272.2336,312.2559,282.3391
2022-10-25,241.8817,211.0597,190.8113,276.4776,259.9647,192.6209,278.6976,215.1581,320.1003,282.156,256.5571,373.9162,134.7171,191.5173,279.9501,204.9683,142.5975,431.6621,239.3425,222.7276,130.4327,214.8771,207.0783,448.2172,287.0062,334.435,258.5727,244.8045,155.2623,417.1723,214.2775,326.1323,234.203,112.3835,202.3394,208.0886,292.5493,274.1631,316.0432,281.1344
2022-10-26,237.4904,210.361,189.9023,271.8876,259.6948,193.3674,278.5893,214.2983,319.1583,281.9647,255.8102,376.5542,135.0222,192.0681,279.377,204.3064,140.639,429.8832,239.7684,220.6285,132.018,213.3566,207.0363,441.2601,284.9142,334.1221,260.2778,244.1081,153.9896,417.3622,217.6013,323.0662,233.9018,112.5675,203.8279,207.9198,290.3259,273.7467,315.5393,283.2886
2022-10-27,238.4636,211.4616,191.0206,273.0271,259.1543,194.2728,276.0078,212.9723,318.6719,280.7614,255.8578,375.2544,136.2157,192.4564,278.8601,205.6353,140.9946,432.845,239.7658,218.1862,132.9177,214.5798,207.3941,438.9724,283.9515,333.6001,258.845,244.6951,152.7147,417.751,216.7388,323.6626,233.4218,111.4775,204.1386,209.9091,287.1933,272.7362,316.6405,280.2071
2022-10-28,238.4203,209.9542,192.5073,276.4685,258.7621,195.3875,272.8073,212.6099,321.4153,281.6013,256.8763,375.9336,135.4108,193.2152,279.4289,204.1851,141.067,437.055,241.0397,217.8202,132.0943,214.8278,207.6547,436.4515,286.6964,333.0899,262.2559,244.3661,153.1412,417.6036,218.8841,324.0352,233.2757,111.5665,201.8899,211.6043,286.2742,274.5471,320.8862,282.2829
2022-10-31,240.3482,210.011,193.5472,277.281,259.717,194.659,271.4457,212.3396,322.928,283.7366,258.115,375.2208,134.1822,192.9794,277.2918,205.0746,140.0405,433.358,241.7713,218.8329,132.5766,214.0045,207.4663,436.7641,287.5308,335.0871,262.9532,244.3628,152.0292,416.1277,217.265,326.219,232.565,110.9518,199.6715,213.9106,287.2504,274.091,321.0397,283.1042
2022-11-01,240.2467,210.7439,195.2495,277.7362,261.557,195.9188,276.1931,215.0913,325.0712,285.6627,260.3629,376.2678,135.2729,196.7036,277.8625,205.4718,140.4845,435.8146,244.8057,220.5007,133.1052,215.0544,208.9243,438.1904,287.6297,337.3335,265.6329,248.0255,152.8874,421.2371,219.4266,329.1004,233.7017,111.6573,200.9887,215.3016,288.0992,278.7339,327.7416,283.8628
2022-11-02,241.3732,208.9677,195.1735,277.7603,261.083,196.3493,277.0282,215.99,324.6602,284.9054,259.7835,380.0541,135.362,197.4089,277.1889,207.6455,138.3867,438.5216,245.0352,219.4742,133.6389,215.7078,208.5381,439.8201,286.4292,337.232,267.1403,248.5741,152.7407,419.9234,218.6169,329.7124,234.6129,112.3965,202.1128,212.402,289.6857,281.6287,328.4705,282.1158
2022-11-03,246.4967,211.2293,195.1429,278.1679,262.9286,196.3018,280.48,217.8243,328.8769,287.7472,262.0418,386.0201,137.4699,199.4154,278.557,209.2449,141.556,446.4087,250.024,221.1859,135.2679,217.878,210.2484,446.2881,289.515,340.3138,271.2785,250.9811,155.5705,426.5739,219.5374,330.205,237.3936,112.873,205.7761,215.1501,293.6879,282.5073,330.5813,284.2326
2022-11-04,247.1252,211.2055,197.3871,279.3682,262.8327,197.9764,281.5868,217.7278,327.4358,288.4358,260.8454,385.9012,136.3074,198.465,277.4641,211.7316,142.5976,445.234,250.0377,219.2916,136.0925,217.8041,209.0777,443.1436,290.8737,340.5075,270.2207,251.3612,156.7304,424.7697,223.4562,331.5879,238.6089,112.2979,204.655,213.4319,294.1454,284.6709,330.2084,283.8111
2022-11-07,247.9567,211.2707,196.7301,276.8015,262.1345,198.1825,280.9454,216.8468,329.3583,288.781,261.0216,386.6631,135.99,198.6064,278.2024,214.0981,141.3482,443.5831,248.7619,220.1526,134.7422,216.5768,210.096,444.3429,291.904,341.8573,271.6352,251.9216,155.3207,425.5476,223.141,332.2327,240.4154,112.4053,201.5092,213.1655,294.2388,285.2789,329.5954,284.8331
2022-11-08,242.634,205.9017,194.154,268.7826,254.0159,194.718,276.959,210.5581,322.308,280.9703,254.1652,371.1001,131.2757,194.206,273.6461,208.4355,138.8046,431.7806,242.8484,215.5757,130.5604,210.6058,205.5781,431.8139,286.5735,331.2207,267.8396,244.9326,153.7149,413.0928,218.1352,323.9547,233.5227,109.9222,197.9627,208.8194,289.751,279.2058,320.1955,275.8845
2022-11-09,242.7205,210.7907,197.0633,270.0844,256.7834,195.8879,278.929,212.5573,326.6203,284.1395,257.8553,374.02,133.7474,195.4921,277.6021,210.2078,139.8018,442.398,245.0225,217.4848,131.8795,211.9017,207.5682,439.8841,290.4513,334.8188,269.875,248.1375,154.0298,418.6457,218.6095,327.4435,236.1239,110.2305,200.0511,210.8574,293.9871,282.5929,322.9273,278.2118
2022-11-10,246.0028,211.5947,197.1147,271.7132,257.9218,195.1536,282.5297,214.1362,327.8044,286.0338,257.2067,377.1763,134.4926,196.0282,281.5358,211.4938,141.4569,445.005,247.1286,218.7073,131.4689,212.5497,208.5814,439.9862,290.8561,337.1294,270.9955,248.6943,154.821,418.5024,218.2748,328.5535,237.4167,111.8771,201.098,212.6074,294.7942,280.5383,323.9097,277.9236
2022-11-11,247.8863,214.7685,200.1847,274.6895,260.247,196.4514,286.6453,216.1047,330.9991,289.2669,259.9597,381.8041,135.5535,198.1791,282.5944,214.1583,142.7022,447.3404,251.0506,221.1105,131.9462,214.9066,211.4707,444.2859,291.8293,341.1896,272.5289,253.5152,155.6655,422.4005,218.2885,334.3633,241.1261,111.6433,201.6612,213.5259,297.9398,282.3183,329.9356,282.8088
2022-11-14,240.9136,206.4181,196.099,264.4303,249.6076,191.2308,274.0971,209.7315,321.9331,279.8516,249.8171,364.6784,130.2833,191.6657,275.8513,205.6071,137.2517,429.9248,241.8211,214.3281,127.9733,207.9642,204.6185,427.3224,287.8695,327.4666,262.9637,244.3704,150.5269,411.9949,212.8723,320.831,233.8222,109.1517,197.3388,208.2141,288.2707,275.498,313.8359,275.6522
2022-11-15,244.1453,212.2073,201.8513,272.0255,258.4437,195.9031,279.553,214.3905,329.6649,288.1295,257.5662,376.2996,132.1742,194.5105,281.1577,209.4483,140.5299,445.3116,247.6655,219.797,130.1776,212.6709,208.5263,440.0673,294.0088,337.2085,268.4035,250.2997,152.9482,425.3199,217.3912,330.6712,239.1208,111.1759,200.6096,212.4627,294.763,280.5905,323.1764,280.6245
2022-11-16,242.008,211.7216,201.143,269.5036,258.1814,195.8833,276.1923,214.0936,328.7846,288.0222,256.2544,373.9898,132.369,194.1174,280.9563,208.5568,139.6171,444.4355,247.5225,220.3602,132.1233,214.7115,208.7505,438.5073,292.304,335.6761,266.3005,249.639,154.4836,425.6837,217.7171,327.3998,238.4242,110.4902,200.8689,215.9933,291.7175,282.5116,323.0843,282.6782
2022-11-17,247.4544,214.457,201.664,274.9576,263.9752,198.443,281.7725,218.1394,333.1347,292.0147,260.1761,378.0505,133.0203,196.2699,282.4951,210.4003,143.1127,455.8304,250.6324,221.0012,133.3102,218.4444,212.273,447.4691,295.4426,341.2901,269.5017,253.9488,156.2205,433.2778,220.0422,328.6861,242.7737,111.8752,203.7522,216.1929,294.6634,284.8799,331.0837,285.1933
2022-11-18,244.1874,213.1797,199.3115,271.0913,261.5233,196.1296,278.4704,217.3774,329.5452,289.2802,256.7116,368.0699,131.6827,193.9518,278.9981,208.2663,142.3411,452.4912,248.1743,218.5651,131.5513,217.5183,210.2805,438.4893,293.0523,337.377,267.1606,249.7433,154.7865,428.4327,217.1823,327.1743,238.5484,110.8558,202.4308,214.1751,290.5445,282.4595,325.9971,282.3005
2022-11-21,248.3701,215.8709,200.7462,271.3271,264.7465,197.913,276.7859,219.7097,330.7452,290.7813,259.7126,371.4179,134.3033,196.4912,280.9185,211.1996,143.5947,456.4945,250.7532,218.8403,132.7839,219.6395,211.1845,442.5083,294.0465,340.4662,269.8781,254.0852,154.7518,431.9337,217.5514,328.0422,239.637,112.4084,202.7103,216.4921,292.2967,284.0418,331.3973,284.5854
2022-11-22,245.4988,213.1755,199.06,272.339,260.9327,197.6052,274.1709,218.4101,326.1271,286.334,256.8346,367.3711,132.5441,196.3706,277.3743,209.2435,142.9386,450.2572,250.1052,215.3483,129.8378,217.2755,210.6467,437.1775,292.0302,337.4325,265.2445,249.5263,151.6211,428.0724,215.7719,324.1372,237.0087,110.5579,199.1153,213.6512,288.2466,278.2932,325.0984,283.3041
2022-11-23,240.9476,209.711,197.6023,271.162,258.7341,197.2586,271.4198,215.8395,323.1412,284.0804,254.9929,359.9202,130.8888,195.7486,276.2209,208.0228,140.0685,440.4666,247.9131,214.6164,129.452,216.38,210.0925,430.7853,288.8692,335.6085,262.334,248.4019,150.2256,423.0003,214.5564,321.3486,236.8459,109.5965,199.1627,211.5479,284.0635,277.5667,321.6533,281.7663
2022-11-24,247.6534,214.6076,198.7787,277.9386,266.755,201.895,275.0676,220.4874,331.6548,290.3629,260.8577,370.6383,133.9019,198.8255,280.6536,212.3695,142.0794,456.5644,253.8544,218.2829,132.5919,221.2837,214.9641,443.0227,295.3313,344.5524,269.5627,254.2431,153.8633,437.4271,217.5375,329.8059,241.2309,112.2308,204.1486,217.6605,288.7754,283.4298,330.792,289.4648
2022-11-25,246.3174,216.3631,199.1135,280.4103,265.7384,201.9244,277.3707,220.5658,329.9412,289.0957,258.7183,370.5899,132.6166,198.0773,280.5164,212.1789,142.3291,454.5615,253.2798,217.7838,132.0286,221.9261,213.8162,440.0409,294.994,343.511,267.882,253.0534,153.4861,436.9266,216.8366,329.3217,240.8312,111.9167,204.3428,218.566,287.6878,279.2238,331.6106,288.4329
2022-11-28,248.2181,216.8559,201.9614,285.3878,264.738,200.714,278.3561,221.7359,328.6623,291.7232,259.7515,369.529,134.4255,199.2882,280.0504,213.8269,143.5872,454.9217,254.0581,217.627,132.6588,221.3028,214.744,440.4838,292.5827,346.7899,270.2205,254.3309,154.8946,440.3392,219.6516,332.2963,242.0005,112.5428,206.6443,217.9555,289.7561,275.1138,332.1537,287.6
2022-11-29,250.8177,220.2421,204.1831,288.516,268.6856,201.3017,280.7602,224.1513,329.6167,297.0007,263.199,378.4205,136.9153,201.8883,282.5015,215.6743,145.4986,458.9234,257.9406,219.9108,134.4079,224.4148,215.8332,448.8317,294.4435,350.3651,271.4387,256.9172,156.5159,449.3334,224.4744,333.503,245.7892,114.3112,209.1886,217.7862,291.5397,276.6864,336.6448,292.8146
2022-11-30,249.7826,222.9152,205.9329,291.3365,269.5394,202.8562,281.7949,225.7606,329.7867,298.6033,263.591,380.5502,137.5299,204.2051,282.7997,217.326,144.2945,464.0107,259.4982,221.7244,136.5833,225.934,216.0059,455.1255,294.6398,352.6466,273.7495,260.0338,157.4082,453.719,225.2794,336.9912,247.7316,115.2534,209.8068,219.8433,291.9699,280.5583,338.6483,293.8763
2022-12-01,250.6353,223.6119,207.0253,289.773,269.2345,203.2105,279.8116,229.1007,332.3607,299.3968,263.12,381.4529,136.9968,204.5199,283.5188,217.6802,143.4149,461.4164,261.9357,224.3323,139.3051,224.0594,216.8512,456.986,289.4061,353.1175,275.7939,259.4491,158.2806,452.9463,224.5798,337.7373,246.8762,115.0022,211.0588,220.7502,290.9406,286.497,341.4199,295.4712
2022-12-02,255.4793,224.024,208.2971,290.9695,270.7742,204.5043,278.8872,229.8784,334.0,300.6992,264.6711,383.4431,137.192,205.0447,286.2007,220.854,144.5847,460.7189,263.8566,225.0027,138.8712,225.1508,218.189,460.875,290.1497,355.5842,271.6394,261.2732,159.0616,458.3667,225.3839,336.6511,247.0971,115.163,212.6937,222.515,293.5635,283.993,342.9159,297.9869
2022-12-05,263.2978,228.8918,213.9898,300.0585,280.1664,211.2807,288.8851,236.1902,344.25,310.6847,273.1998,393.0035,140.4645,212.7822,292.6277,229.0004,151.6805,476.3609,271.6549,228.8556,141.3749,229.491,222.888,479.3138,298.1481,370.1872,280.6191,269.2482,164.1883,477.1609,232.2538,345.9515,255.4987,118.5991,219.0048,227.8592,300.4392,293.9368,353.2944,308.6738
2022-12-06,263.1998,229.4045,214.5048,300.368,278.5178,212.0981,287.9796,235.6027,344.9644,311.947,272.2064,395.7624,140.7658,212.7799,293.0479,229.7141,153.0809,474.0999,270.9509,228.2488,141.4414,228.7313,223.9628,477.9465,297.9444,370.4494,283.2063,269.4373,164.7569,472.1526,232.1756,342.8845,255.7931,118.6761,217.5129,229.1437,300.7091,296.3523,355.7289,308.1577
2022-12-07,265.8432,229.3729,214.5983,302.0755,279.6335,214.0876,288.7999,237.0262,346.0607,311.0828,272.4933,394.6259,142.0465,212.1616,294.7476,228.2205,155.4145,476.9725,272.8016,229.6496,139.7134,229.1142,224.2278,480.2382,299.9799,371.3099,283.2801,270.7196,166.1705,473.453,233.2836,340.8184,255.6402,118.7715,216.4739,232.1915,299.3314,295.8799,357.4231,309.8671
2022-12-08,269.4885,232.6773,215.6766,307.7951,285.0484,216.4621,288.8305,240.5222,350.4141,315.6851,274.5939,400.5973,142.7235,216.5251,295.8119,231.7052,157.9031,482.2297,276.6587,231.2522,142.0587,229.8683,226.3615,485.9261,302.8088,377.117,287.3534,272.9551,168.8834,480.9803,234.6251,344.6718,259.4235,120.2243,220.4347,237.1809,300.2339,302.9498,364.21,311.8373
2022-12-09,273.3458,234.9374,217.5733,313.0726,288.4594,217.8805,290.3146,243.5259,356.6152,318.746,279.8376,409.3472,145.3631,217.593,300.9865,234.9851,160.5294,495.7899,280.7447,232.2314,143.9864,232.672,228.811,492.7482,304.8848,381.389,289.1676,277.1821,172.462,487.5377,235.2807,351.8635,263.2848,120.5158,222.8879,238.6335,302.4439,307.3259,376.063,314.5228
2022-12-12,275.1367,238.3372,220.3788,315.2256,294.9569,220.3989,295.4699,248.289,361.9845,325.3089,282.9816,421.2848,147.81,216.4896,302.878,238.5523,161.64,506.9554,284.5946,234.1851,146.3332,235.8804,231.3029,502.0044,306.6364,387.5798,293.796,282.552,175.6567,492.1344,239.2025,357.8807,265.158,121.6785,222.5467,245.6606,308.3154,310.503,376.8649,316.9857
